Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-4965.999	-5157.744	191.7455	0.339056	0.585331
6	-4485.567	-4677.071	191.5039	0.3728587	0.9096998
12	-4011.206	-4202.128	190.9211	1.055749	0.787499
18	-3926.316	-4117.349	191.0322	0.7020566	1.055098
24	-3463.189	-3651.841	188.6525	0.6584692	2.744749
30	-5704.444	-5896.326	191.8822	0.1769733	0.3737615
36	-3669.124	-3859.734	190.6101	1.443593	0.6631336
42	-5008.481	-5200.177	191.6965	0.1954472	0.8926343
48	-5951.715	-6143.374	191.6589	0.2440319	0.2492371
54	-3257.903	-3447.8	189.8964	1.48361	1.358626
60	-4027.427	-4217.252	189.8251	0.2515017	2.266111
66	-3842.443	-4033.476	191.033	0.9578279	0.7680091
72	-4034.582	-4225.264	190.6813	0.592699	1.441063
78	-3999.796	-4190.448	190.6517	0.5784733	1.474469
84	-5907.011	-6098.986	191.9751	0.09205341	0.3865407
90	-4768.622	-4960.396	191.7743	0.03478895	0.9814757
96	-2869.078	-3056.396	187.3174	3.784802	1.569715
102	-4592.554	-4784.155	191.6015	0.1263179	1.061213
108	-4187.277	-4378.211	190.9334	1.163766	0.5154298
114	-4041.305	-4232.217	190.9116	1.163766	0.6129717
120	-3338.944	-3528.727	189.7839	1.205829	1.651311
126	-3425.965	-3615.357	189.3921	2.546164	0.2681334
132	-3284.814	-3474.902	190.0884	1.699997	1.002348
138	-3633.292	-3823.907	190.6153	1.308891	0.8548898
144	-5409.047	-5600.962	191.9149	0.1591112	0.6167222
150	-5383.338	-5575.295	191.9563	0.1271481	0.5890564
156	-4433.809	-4624.705	190.8962	0.08958979	1.65413
162	-5598.653	-5790.668	192.0152	0.08190111	0.4838362
168	-4694.724	-4886.016	191.2917	0.7295671	0.7216212
174	-4280.485	-4471.046	190.5612	1.507123	0.3885666
180	-4142.184	-4332.745	190.5612	1.507123	0.3885666
186	-6097.605	-6289.599	191.9946	0.03975217	0.3425601
192	-7935.797	-8126.113	190.3157	0.07738151	0.03594296
198	-4251.169	-4442.297	191.1287	0.6440565	1.017839
204	-2918.26	-3107.253	188.9931	2.779692	1.017839
210	-3762.476	-3952.654	190.1781	0.6950245	1.73404
216	-4310.993	-4501.908	190.9141	0.543427	1.296441
222	-4712.652	-4904.141	191.4896	0.3355143	0.9650002
228	-2849.979	-3038.488	188.5087	3.219365	1.06089
234	-4756.335	-4947.994	191.6594	0.2683998	0.8505346
240	-5736.79	-5928.775	191.9851	0.04965192	0.3429962
246	-6220.608	-6412.513	191.9043	0.04965192	0.2775865
252	-3243.897	-3433.749	189.8528	2.244405	0.5153413
258	-2988.173	-3177.549	189.3764	2.718931	0.5349405
264	-4615.878	-4806.958	191.0804	0.2330947	1.410652
270	-4482.7	-4673.821	191.1215	0.1920273	1.410652
276	-2971.214	-3160.385	189.1708	2.753631	0.26039
282	-4263.726	-4454.881	191.1546	0.3858499	1.227772
288	-3387.875	-3577.769	189.8939	1.527011	1.325998
